case_id,activity,event_order,exchange_rate
9294,Check exchange rate,4,1.16
9294,Check exchange rate,5,1.07
9294,Check exchange rate,6,0.98
9294,Check exchange rate,7,0.99
9294,Check exchange rate,8,0.95
9294,Check exchange rate,9,0.96
9294,Check exchange rate,10,1.21
9294,Check exchange rate,11,0.83
9294,Check exchange rate,12,0.96
9294,Pays by card,13,
9295,Check-in,1,
9295,Check exchange rate,2,0.88
9295,Check exchange rate,3,0.94
9295,Check exchange rate,4,0.84
9295,Check exchange rate,5,1.0
9295,Check exchange rate,6,0.98
9295,Check exchange rate,7,0.96
9295,Check exchange rate,8,1.22
9295,Check exchange rate,9,1.15
9295,Check exchange rate,10,1.04
9295,Check exchange rate,11,0.9
9295,Check exchange rate,12,0.91
9295,Pays cash,13,
9296,Check-in,1,
9296,Check exchange rate,2,0.97
9296,Check exchange rate,3,1.07
9296,Check exchange rate,4,1.14
9296,Check exchange rate,5,1.11
9296,Check exchange rate,6,1.25
9296,Check exchange rate,7,1.06
9296,Check exchange rate,8,1.14
9296,Check exchange rate,9,0.91
9296,Check exchange rate,10,0.96
9296,Check exchange rate,11,1.04
9296,Check exchange rate,12,0.94
9296,Pays cash,13,
9297,Check-in,1,
9297,Check exchange rate,2,1.05
9297,Check exchange rate,3,0.92
9297,Check exchange rate,4,0.96
9297,Check exchange rate,5,0.97
9297,Check exchange rate,6,1.17
9297,Check exchange rate,7,1.11
9297,Check exchange rate,8,1.02
9297,Check exchange rate,9,0.86
9297,Check exchange rate,10,0.92
9297,Check exchange rate,11,1.17
9297,Check exchange rate,12,0.87
9297,Pays by card,13,
9298,Check-in,1,
9298,Check exchange rate,2,1.03
9298,Check exchange rate,3,1.02
9298,Check exchange rate,4,1.02
9298,Check exchange rate,5,1.08
9298,Check exchange rate,6,0.82
9298,Check exchange rate,7,1.2
9298,Check exchange rate,8,0.89
9298,Check exchange rate,9,0.97
9298,Check exchange rate,10,1.09
9298,Check exchange rate,11,0.97
9298,Check exchange rate,12,1.0
9298,Pays by card,13,
9299,Check-in,1,
9299,Check exchange rate,2,0.85
9299,Check exchange rate,3,0.94
9299,Check exchange rate,4,1.13
9299,Check exchange rate,5,0.96
9299,Check exchange rate,6,0.99
9299,Check exchange rate,7,1.04
9299,Check exchange rate,8,1.17
9299,Check exchange rate,9,1.04
9299,Check exchange rate,10,1.24
9299,Check exchange rate,11,1.12
9299,Check exchange rate,12,0.99
9299,Pays by card,13,
9300,Check-in,1,
9300,Check exchange rate,2,0.85
9300,Check exchange rate,3,0.96
9300,Check exchange rate,4,0.97
9300,Check exchange rate,5,1.01
9300,Check exchange rate,6,1.02
9300,Check exchange rate,7,0.83
9300,Check exchange rate,8,1.01
9300,Check exchange rate,9,0.8
9300,Check exchange rate,10,1.05
9300,Check exchange rate,11,0.96
9300,Check exchange rate,12,0.98
9300,Pays by card,13,
9301,Check-in,1,
9301,Check exchange rate,2,0.97
9301,Check exchange rate,3,1.19
9301,Check exchange rate,4,0.93
9301,Check exchange rate,5,1.1
9301,Check exchange rate,6,1.13
9301,Check exchange rate,7,0.92
9301,Check exchange rate,8,1.21
9301,Check exchange rate,9,0.91
9301,Check exchange rate,10,0.99
9301,Check exchange rate,11,1.03
9301,Check exchange rate,12,0.86
9301,Pays cash,13,
9302,Check-in,1,
9302,Check exchange rate,2,1.12
9302,Check exchange rate,3,0.95
9302,Check exchange rate,4,0.83
9302,Check exchange rate,5,1.19
9302,Check exchange rate,6,0.97
9302,Check exchange rate,7,0.97
9302,Check exchange rate,8,1.07
9302,Check exchange rate,9,0.97
9302,Check exchange rate,10,1.05
9302,Check exchange rate,11,0.94
9302,Check exchange rate,12,1.06
9302,Pays by card,13,
9303,Check-in,1,
9303,Check exchange rate,2,0.95
9303,Check exchange rate,3,1.11
9303,Check exchange rate,4,1.05
9303,Check exchange rate,5,0.89
9303,Check exchange rate,6,0.9
9303,Check exchange rate,7,0.94
9303,Check exchange rate,8,0.95
9303,Check exchange rate,9,1.02
9303,Check exchange rate,10,0.94
9303,Check exchange rate,11,1.04
9303,Check exchange rate,12,0.9
9303,Pays by card,13,
9304,Check-in,1,
9304,Check exchange rate,2,0.96
9304,Check exchange rate,3,1.07
9304,Check exchange rate,4,1.0
9304,Check exchange rate,5,1.03
9304,Check exchange rate,6,1.01
9304,Check exchange rate,7,1.03
9304,Check exchange rate,8,0.92
9304,Check exchange rate,9,0.9
9304,Check exchange rate,10,0.97
9304,Check exchange rate,11,0.88
9304,Check exchange rate,12,0.88
9304,Pays by card,13,
9305,Check-in,1,
9305,Check exchange rate,2,0.92
9305,Check exchange rate,3,1.03
9305,Check exchange rate,4,1.03
9305,Check exchange rate,5,1.23
9305,Check exchange rate,6,1.09
9305,Check exchange rate,7,1.19
9305,Check exchange rate,8,0.88
9305,Check exchange rate,9,0.99
9305,Check exchange rate,10,1.15
9305,Check exchange rate,11,1.02
9305,Check exchange rate,12,1.02
9305,Pays by card,13,
9306,Check-in,1,
9306,Check exchange rate,2,0.84
9306,Check exchange rate,3,1.12
9306,Check exchange rate,4,0.9
9306,Check exchange rate,5,1.06
9306,Check exchange rate,6,0.87
9306,Check exchange rate,7,1.05
9306,Check exchange rate,8,0.84
9306,Check exchange rate,9,0.88
9306,Check exchange rate,10,1.0
9306,Check exchange rate,11,1.02
9306,Check exchange rate,12,0.78
9306,Pays by card,13,
9307,Check-in,1,
9307,Check exchange rate,2,1.11
9307,Check exchange rate,3,1.04
9307,Check exchange rate,4,1.03
9307,Check exchange rate,5,0.94
9307,Check exchange rate,6,1.05
9307,Check exchange rate,7,0.79
9307,Check exchange rate,8,1.0
9307,Check exchange rate,9,0.8
9307,Check exchange rate,10,1.01
9307,Check exchange rate,11,1.08
9307,Check exchange rate,12,0.91
9307,Pays by card,13,
9308,Check-in,1,
9308,Check exchange rate,2,0.78
9308,Check exchange rate,3,1.14
9308,Check exchange rate,4,1.06
9308,Check exchange rate,5,1.06
9308,Check exchange rate,6,0.93
9308,Check exchange rate,7,0.98
9308,Check exchange rate,8,0.97
9308,Check exchange rate,9,1.15
9308,Check exchange rate,10,1.12
9308,Check exchange rate,11,1.05
9308,Check exchange rate,12,0.96
9308,Pays cash,13,
9309,Check-in,1,
9309,Check exchange rate,2,0.89
9309,Check exchange rate,3,0.88
9309,Check exchange rate,4,0.85
9309,Check exchange rate,5,1.09
9309,Check exchange rate,6,1.09
9309,Check exchange rate,7,0.85
9309,Check exchange rate,8,1.17
9309,Check exchange rate,9,0.85
9309,Check exchange rate,10,0.92
9309,Check exchange rate,11,0.85
9309,Check exchange rate,12,1.07
9309,Pays by card,13,
9310,Check-in,1,
9310,Check exchange rate,2,1.1
9310,Check exchange rate,3,1.07
9310,Check exchange rate,4,0.91
9310,Check exchange rate,5,0.89
9310,Check exchange rate,6,1.05
9310,Check exchange rate,7,0.85
9310,Check exchange rate,8,0.94
9310,Check exchange rate,9,0.81
9310,Check exchange rate,10,0.9
9310,Check exchange rate,11,1.08
9310,Check exchange rate,12,1.16
9310,Pays by card,13,
9311,Check-in,1,
9311,Check exchange rate,2,0.95
9311,Check exchange rate,3,0.99
9311,Check exchange rate,4,0.95
9311,Check exchange rate,5,1.03
9311,Check exchange rate,6,1.08
9311,Check exchange rate,7,0.95
9311,Check exchange rate,8,0.9
9311,Check exchange rate,9,1.12
9311,Check exchange rate,10,1.01
9311,Check exchange rate,11,0.84
9311,Check exchange rate,12,1.1
9311,Pays cash,13,
9312,Check-in,1,
9312,Check exchange rate,2,0.9
9312,Check exchange rate,3,0.95
9312,Check exchange rate,4,1.01
9312,Check exchange rate,5,0.98
9312,Check exchange rate,6,1.16
9312,Check exchange rate,7,1.09
9312,Check exchange rate,8,1.04
9312,Check exchange rate,9,1.12
9312,Check exchange rate,10,1.13
9312,Check exchange rate,11,0.99
9312,Check exchange rate,12,1.15
9312,Pays cash,13,
9313,Check-in,1,
9313,Check exchange rate,2,1.09
9313,Check exchange rate,3,0.8
9313,Check exchange rate,4,0.81
9313,Check exchange rate,5,1.08
9313,Check exchange rate,6,0.85
9313,Check exchange rate,7,0.94
9313,Check exchange rate,8,0.99
9313,Check exchange rate,9,1.0
9313,Check exchange rate,10,1.19
9313,Check exchange rate,11,1.0
9313,Check exchange rate,12,0.86
9313,Pays by card,13,
9314,Check-in,1,
9314,Check exchange rate,2,0.85
9314,Check exchange rate,3,1.07
9314,Check exchange rate,4,1.03
9314,Check exchange rate,5,0.94
9314,Check exchange rate,6,1.02
9314,Check exchange rate,7,1.01
9314,Check exchange rate,8,1.11
9314,Check exchange rate,9,1.01
9314,Check exchange rate,10,1.04
9314,Check exchange rate,11,1.15
9314,Check exchange rate,12,0.86
9314,Pays by card,13,
9315,Check-in,1,
9315,Check exchange rate,2,1.06
9315,Check exchange rate,3,1.04
9315,Check exchange rate,4,0.92
9315,Check exchange rate,5,0.92
9315,Check exchange rate,6,1.18
9315,Check exchange rate,7,1.16
9315,Check exchange rate,8,0.98
9315,Check exchange rate,9,0.96
9315,Check exchange rate,10,0.94
9315,Check exchange rate,11,0.7
9315,Check exchange rate,12,1.1
9315,Pays cash,13,
9316,Check-in,1,
9316,Check exchange rate,2,0.96
9316,Check exchange rate,3,1.2
9316,Check exchange rate,4,1.08
9316,Check exchange rate,5,1.01
9316,Check exchange rate,6,0.98
9316,Check exchange rate,7,0.92
9316,Check exchange rate,8,0.91
9316,Check exchange rate,9,1.04
9316,Check exchange rate,10,1.01
9316,Check exchange rate,11,1.07
9316,Check exchange rate,12,0.9
9316,Pays by card,13,
9317,Check-in,1,
9317,Check exchange rate,2,1.03
9317,Check exchange rate,3,0.88
9317,Check exchange rate,4,1.06
9317,Check exchange rate,5,1.05
9317,Check exchange rate,6,0.94
9317,Check exchange rate,7,1.09
9317,Check exchange rate,8,1.11
9317,Check exchange rate,9,1.06
9317,Check exchange rate,10,0.94
9317,Check exchange rate,11,1.17
9317,Check exchange rate,12,0.93
9317,Pays by card,13,
9318,Check-in,1,
9318,Check exchange rate,2,0.96
9318,Check exchange rate,3,1.05
9318,Check exchange rate,4,1.03
9318,Check exchange rate,5,1.0
9318,Check exchange rate,6,1.02
9318,Check exchange rate,7,0.89
9318,Check exchange rate,8,1.1
9318,Check exchange rate,9,0.81
9318,Check exchange rate,10,0.89
9318,Check exchange rate,11,1.01
9318,Check exchange rate,12,0.8
9318,Pays by card,13,
9319,Check-in,1,
9319,Check exchange rate,2,1.1
9319,Check exchange rate,3,1.04
9319,Check exchange rate,4,0.91
9319,Check exchange rate,5,1.08
9319,Check exchange rate,6,1.06
9319,Check exchange rate,7,1.04
9319,Check exchange rate,8,0.85
9319,Check exchange rate,9,1.12
9319,Check exchange rate,10,1.24
9319,Check exchange rate,11,0.89
9319,Check exchange rate,12,0.95
9319,Pays cash,13,
9320,Check-in,1,
9320,Check exchange rate,2,0.93
9320,Check exchange rate,3,1.19
9320,Check exchange rate,4,0.99
9320,Check exchange rate,5,1.03
9320,Check exchange rate,6,1.02
9320,Check exchange rate,7,0.95
9320,Check exchange rate,8,1.07
9320,Check exchange rate,9,1.21
9320,Check exchange rate,10,1.01
9320,Check exchange rate,11,1.01
9320,Check exchange rate,12,1.04
9320,Pays by card,13,
9321,Check-in,1,
9321,Check exchange rate,2,0.95
9321,Check exchange rate,3,0.85
9321,Check exchange rate,4,1.15
9321,Check exchange rate,5,0.97
9321,Check exchange rate,6,0.94
9321,Check exchange rate,7,0.83
9321,Check exchange rate,8,1.17
9321,Check exchange rate,9,1.2
9321,Check exchange rate,10,1.01
9321,Check exchange rate,11,0.87
9321,Check exchange rate,12,0.97
9321,Pays by card,13,
9322,Check-in,1,
9322,Check exchange rate,2,1.1
9322,Check exchange rate,3,0.98
9322,Check exchange rate,4,0.89
9322,Check exchange rate,5,1.07
9322,Check exchange rate,6,0.85
9322,Check exchange rate,7,1.0
9322,Check exchange rate,8,1.04
9322,Check exchange rate,9,0.95
9322,Check exchange rate,10,0.94
9322,Check exchange rate,11,0.99
9322,Check exchange rate,12,0.99
9322,Pays cash,13,
9323,Check-in,1,
9323,Check exchange rate,2,0.78
9323,Check exchange rate,3,1.0
9323,Check exchange rate,4,1.01
9323,Check exchange rate,5,1.16
9323,Check exchange rate,6,1.28
9323,Check exchange rate,7,1.01
9323,Check exchange rate,8,1.13
9323,Check exchange rate,9,1.13
9323,Check exchange rate,10,1.13
9323,Check exchange rate,11,1.08
9323,Check exchange rate,12,1.01
9323,Pays by card,13,
9324,Check-in,1,
9324,Check exchange rate,2,0.98
9324,Check exchange rate,3,0.93
9324,Check exchange rate,4,1.14
9324,Check exchange rate,5,1.04
9324,Check exchange rate,6,1.13
9324,Check exchange rate,7,0.84
9324,Check exchange rate,8,0.9
9324,Check exchange rate,9,0.98
9324,Check exchange rate,10,1.1
9324,Check exchange rate,11,0.87
9324,Check exchange rate,12,1.09
9324,Pays cash,13,
9325,Check-in,1,
9325,Check exchange rate,2,0.9
9325,Check exchange rate,3,1.0
9325,Check exchange rate,4,1.05
9325,Check exchange rate,5,1.06
9325,Check exchange rate,6,1.09
9325,Check exchange rate,7,1.01
9325,Check exchange rate,8,1.01
9325,Check exchange rate,9,0.99
9325,Check exchange rate,10,0.97
9325,Check exchange rate,11,1.12
9325,Check exchange rate,12,1.02
9325,Pays by card,13,
9326,Check-in,1,
9326,Check exchange rate,2,1.15
9326,Check exchange rate,3,0.94
9326,Check exchange rate,4,1.07
9326,Check exchange rate,5,1.02
9326,Check exchange rate,6,0.96
9326,Check exchange rate,7,1.06
9326,Check exchange rate,8,0.87
9326,Check exchange rate,9,0.91
9326,Check exchange rate,10,0.92
9326,Check exchange rate,11,1.0
9326,Check exchange rate,12,1.06
9326,Pays by card,13,
9327,Check-in,1,
9327,Check exchange rate,2,0.98
9327,Check exchange rate,3,0.93
9327,Check exchange rate,4,0.81
9327,Check exchange rate,5,1.04
9327,Check exchange rate,6,1.02
9327,Check exchange rate,7,0.99
9327,Check exchange rate,8,1.1
9327,Check exchange rate,9,1.02
9327,Check exchange rate,10,1.02
9327,Check exchange rate,11,1.07
9327,Check exchange rate,12,1.02
9327,Pays cash,13,
9328,Check-in,1,
9328,Check exchange rate,2,0.99
9328,Check exchange rate,3,0.83
9328,Check exchange rate,4,1.03
9328,Check exchange rate,5,0.9
9328,Check exchange rate,6,1.03
9328,Check exchange rate,7,1.03
9328,Check exchange rate,8,0.92
9328,Check exchange rate,9,0.95
9328,Check exchange rate,10,0.94
9328,Check exchange rate,11,1.12
9328,Check exchange rate,12,0.94
9328,Pays by card,13,
9329,Check-in,1,
9329,Check exchange rate,2,1.02
9329,Check exchange rate,3,1.1
9329,Check exchange rate,4,0.88
9329,Check exchange rate,5,0.91
9329,Check exchange rate,6,1.22
9329,Check exchange rate,7,1.01
9329,Check exchange rate,8,1.07
9329,Check exchange rate,9,1.0
9329,Check exchange rate,10,0.97
9329,Check exchange rate,11,1.07
9329,Check exchange rate,12,1.0
9329,Pays cash,13,
9330,Check-in,1,
9330,Check exchange rate,2,1.09
9330,Check exchange rate,3,0.88
9330,Check exchange rate,4,1.07
9330,Check exchange rate,5,1.12
9330,Check exchange rate,6,0.98
9330,Check exchange rate,7,1.04
9330,Check exchange rate,8,1.06
9330,Check exchange rate,9,1.15
9330,Check exchange rate,10,0.9
9330,Check exchange rate,11,0.98
9330,Check exchange rate,12,1.04
9330,Pays cash,13,
9331,Check-in,1,
9331,Check exchange rate,2,1.01
9331,Check exchange rate,3,1.11
9331,Check exchange rate,4,1.06
9331,Check exchange rate,5,1.03
9331,Check exchange rate,6,1.05
9331,Check exchange rate,7,0.99
9331,Check exchange rate,8,1.0
9331,Check exchange rate,9,1.13
9331,Check exchange rate,10,1.22
9331,Check exchange rate,11,1.19
9331,Check exchange rate,12,0.89
9331,Pays by card,13,
9332,Check-in,1,
9332,Check exchange rate,2,0.97
9332,Check exchange rate,3,1.06
9332,Check exchange rate,4,0.98
9332,Check exchange rate,5,0.97
9332,Check exchange rate,6,1.14
9332,Check exchange rate,7,1.05
9332,Check exchange rate,8,1.05
9332,Check exchange rate,9,0.91
9332,Check exchange rate,10,1.05
9332,Check exchange rate,11,0.92
9332,Check exchange rate,12,1.08
9332,Pays by card,13,
9333,Check-in,1,
9333,Check exchange rate,2,1.04
9333,Check exchange rate,3,0.89
9333,Check exchange rate,4,1.06
9333,Check exchange rate,5,1.18
9333,Check exchange rate,6,0.85
9333,Check exchange rate,7,1.09
9333,Check exchange rate,8,1.05
9333,Check exchange rate,9,1.14
9333,Check exchange rate,10,0.89
9333,Check exchange rate,11,0.91
9333,Check exchange rate,12,1.14
9333,Pays cash,13,
9334,Check-in,1,
9334,Check exchange rate,2,0.82
9334,Check exchange rate,3,0.85
9334,Check exchange rate,4,0.94
9334,Check exchange rate,5,1.01
9334,Check exchange rate,6,0.82
9334,Check exchange rate,7,1.03
9334,Check exchange rate,8,1.0
9334,Check exchange rate,9,1.04
9334,Check exchange rate,10,1.12
9334,Check exchange rate,11,1.04
9334,Check exchange rate,12,0.96
9334,Pays by card,13,
9335,Check-in,1,
9335,Check exchange rate,2,0.89
9335,Check exchange rate,3,1.14
9335,Check exchange rate,4,0.99
9335,Check exchange rate,5,0.91
9335,Check exchange rate,6,1.03
9335,Check exchange rate,7,0.96
9335,Check exchange rate,8,0.97
9335,Check exchange rate,9,1.15
9335,Check exchange rate,10,1.03
9335,Check exchange rate,11,1.1
9335,Check exchange rate,12,1.03
9335,Pays by card,13,
9336,Check-in,1,
9336,Check exchange rate,2,0.99
9336,Check exchange rate,3,0.96
9336,Check exchange rate,4,1.1
9336,Check exchange rate,5,1.1
9336,Check exchange rate,6,1.01
9336,Check exchange rate,7,0.97
9336,Check exchange rate,8,0.91
9336,Check exchange rate,9,0.92
9336,Check exchange rate,10,0.96
9336,Check exchange rate,11,1.01
9336,Check exchange rate,12,0.91
9336,Pays by card,13,
9337,Check-in,1,
9337,Check exchange rate,2,0.92
9337,Check exchange rate,3,0.99
9337,Check exchange rate,4,0.97
9337,Check exchange rate,5,0.95
9337,Check exchange rate,6,0.94
9337,Check exchange rate,7,0.91
9337,Check exchange rate,8,0.99
9337,Check exchange rate,9,1.06
9337,Check exchange rate,10,1.05
9337,Check exchange rate,11,0.96
9337,Check exchange rate,12,0.82
9337,Pays by card,13,
9338,Check-in,1,
9338,Check exchange rate,2,1.09
9338,Check exchange rate,3,0.88
9338,Check exchange rate,4,0.97
9338,Check exchange rate,5,1.23
9338,Check exchange rate,6,1.08
9338,Check exchange rate,7,1.05
9338,Check exchange rate,8,1.0
9338,Check exchange rate,9,1.07
9338,Check exchange rate,10,1.13
9338,Check exchange rate,11,1.08
9338,Check exchange rate,12,1.13
9338,Pays cash,13,
9339,Check-in,1,
9339,Check exchange rate,2,1.0
9339,Check exchange rate,3,0.91
9339,Check exchange rate,4,1.06
9339,Check exchange rate,5,1.12
9339,Check exchange rate,6,0.96
9339,Check exchange rate,7,0.98
9339,Check exchange rate,8,1.14
9339,Check exchange rate,9,0.99
9339,Check exchange rate,10,0.97
9339,Check exchange rate,11,0.89
9339,Check exchange rate,12,0.94
9339,Pays by card,13,
9340,Check-in,1,
9340,Check exchange rate,2,0.92
9340,Check exchange rate,3,0.83
9340,Check exchange rate,4,1.05
9340,Check exchange rate,5,1.17
9340,Check exchange rate,6,1.12
9340,Check exchange rate,7,1.02
9340,Check exchange rate,8,0.98
9340,Check exchange rate,9,1.08
9340,Check exchange rate,10,1.03
9340,Check exchange rate,11,1.04
9340,Check exchange rate,12,0.83
9340,Pays by card,13,
9341,Check-in,1,
9341,Check exchange rate,2,1.1
9341,Check exchange rate,3,0.99
9341,Check exchange rate,4,0.99
9341,Check exchange rate,5,1.01
9341,Check exchange rate,6,1.09
9341,Check exchange rate,7,1.24
9341,Check exchange rate,8,0.98
9341,Check exchange rate,9,1.07
9341,Check exchange rate,10,0.9
9341,Check exchange rate,11,1.01
9341,Check exchange rate,12,1.14
9341,Pays by card,13,
9342,Check-in,1,
9342,Check exchange rate,2,1.21
9342,Check exchange rate,3,1.05
9342,Check exchange rate,4,1.02
9342,Check exchange rate,5,0.94
9342,Check exchange rate,6,1.04
9342,Check exchange rate,7,0.81
9342,Check exchange rate,8,1.01
