case_id,activity,event_order,exchange_rate
7341,Check exchange rate,3,1.0
7341,Check exchange rate,4,1.1
7341,Check exchange rate,5,0.94
7341,Check exchange rate,6,1.1
7341,Check exchange rate,7,0.99
7341,Check exchange rate,8,0.86
7341,Check exchange rate,9,0.87
7341,Check exchange rate,10,0.92
7341,Check exchange rate,11,1.04
7341,Check exchange rate,12,0.96
7341,Pays by card,13,
7342,Check-in,1,
7342,Check exchange rate,2,1.09
7342,Check exchange rate,3,0.97
7342,Check exchange rate,4,1.07
7342,Check exchange rate,5,0.96
7342,Check exchange rate,6,0.93
7342,Check exchange rate,7,0.97
7342,Check exchange rate,8,0.87
7342,Check exchange rate,9,0.9
7342,Check exchange rate,10,1.08
7342,Check exchange rate,11,0.97
7342,Check exchange rate,12,1.09
7342,Pays by card,13,
7343,Check-in,1,
7343,Check exchange rate,2,1.08
7343,Check exchange rate,3,0.97
7343,Check exchange rate,4,1.04
7343,Check exchange rate,5,1.06
7343,Check exchange rate,6,1.0
7343,Check exchange rate,7,1.03
7343,Check exchange rate,8,1.08
7343,Check exchange rate,9,1.17
7343,Check exchange rate,10,1.14
7343,Check exchange rate,11,1.02
7343,Check exchange rate,12,1.0
7343,Pays cash,13,
7344,Check-in,1,
7344,Check exchange rate,2,0.97
7344,Check exchange rate,3,1.09
7344,Check exchange rate,4,1.04
7344,Check exchange rate,5,1.05
7344,Check exchange rate,6,1.0
7344,Check exchange rate,7,0.83
7344,Check exchange rate,8,0.95
7344,Check exchange rate,9,1.13
7344,Check exchange rate,10,0.88
7344,Check exchange rate,11,1.22
7344,Check exchange rate,12,0.82
7344,Pays by card,13,
7345,Check-in,1,
7345,Check exchange rate,2,1.14
7345,Check exchange rate,3,0.95
7345,Check exchange rate,4,1.02
7345,Check exchange rate,5,1.06
7345,Check exchange rate,6,1.05
7345,Check exchange rate,7,0.93
7345,Check exchange rate,8,0.96
7345,Check exchange rate,9,0.86
7345,Check exchange rate,10,1.03
7345,Check exchange rate,11,0.89
7345,Check exchange rate,12,0.76
7345,Pays by card,13,
7346,Check-in,1,
7346,Check exchange rate,2,0.99
7346,Check exchange rate,3,1.05
7346,Check exchange rate,4,0.94
7346,Check exchange rate,5,1.12
7346,Check exchange rate,6,1.05
7346,Check exchange rate,7,1.08
7346,Check exchange rate,8,1.02
7346,Check exchange rate,9,1.06
7346,Check exchange rate,10,1.04
7346,Check exchange rate,11,0.97
7346,Check exchange rate,12,1.18
7346,Pays cash,13,
7347,Check-in,1,
7347,Check exchange rate,2,1.01
7347,Check exchange rate,3,1.01
7347,Check exchange rate,4,0.94
7347,Check exchange rate,5,0.98
7347,Check exchange rate,6,1.02
7347,Check exchange rate,7,0.98
7347,Check exchange rate,8,1.01
7347,Check exchange rate,9,0.96
7347,Check exchange rate,10,0.99
7347,Check exchange rate,11,0.99
7347,Check exchange rate,12,0.95
7347,Pays by card,13,
7348,Check-in,1,
7348,Check exchange rate,2,1.14
7348,Check exchange rate,3,0.9
7348,Check exchange rate,4,1.16
7348,Check exchange rate,5,1.04
7348,Check exchange rate,6,1.14
7348,Check exchange rate,7,1.04
7348,Check exchange rate,8,0.99
7348,Check exchange rate,9,1.14
7348,Check exchange rate,10,1.06
7348,Check exchange rate,11,1.05
7348,Check exchange rate,12,0.91
7348,Pays cash,13,
7349,Check-in,1,
7349,Check exchange rate,2,1.02
7349,Check exchange rate,3,0.94
7349,Check exchange rate,4,0.86
7349,Check exchange rate,5,0.87
7349,Check exchange rate,6,0.94
7349,Check exchange rate,7,0.91
7349,Check exchange rate,8,1.12
7349,Check exchange rate,9,0.99
7349,Check exchange rate,10,1.12
7349,Check exchange rate,11,0.98
7349,Check exchange rate,12,0.98
7349,Pays by card,13,
7350,Check-in,1,
7350,Check exchange rate,2,1.18
7350,Check exchange rate,3,0.83
7350,Check exchange rate,4,0.76
7350,Check exchange rate,5,1.03
7350,Check exchange rate,6,1.01
7350,Check exchange rate,7,0.98
7350,Check exchange rate,8,0.84
7350,Check exchange rate,9,0.97
7350,Check exchange rate,10,0.92
7350,Check exchange rate,11,1.0
7350,Check exchange rate,12,1.01
7350,Pays by card,13,
7351,Check-in,1,
7351,Check exchange rate,2,1.07
7351,Check exchange rate,3,0.96
7351,Check exchange rate,4,0.76
7351,Check exchange rate,5,1.15
7351,Check exchange rate,6,0.9
7351,Check exchange rate,7,0.85
7351,Check exchange rate,8,1.06
7351,Check exchange rate,9,1.04
7351,Check exchange rate,10,1.16
7351,Check exchange rate,11,1.07
7351,Check exchange rate,12,0.96
7351,Pays by card,13,
7352,Check-in,1,
7352,Check exchange rate,2,1.06
7352,Check exchange rate,3,0.82
7352,Check exchange rate,4,1.01
7352,Check exchange rate,5,0.96
7352,Check exchange rate,6,1.0
7352,Check exchange rate,7,0.92
7352,Check exchange rate,8,1.2
7352,Check exchange rate,9,0.83
7352,Check exchange rate,10,0.95
7352,Check exchange rate,11,0.85
7352,Check exchange rate,12,1.21
7352,Pays by card,13,
7353,Check-in,1,
7353,Check exchange rate,2,0.88
7353,Check exchange rate,3,0.76
7353,Check exchange rate,4,1.07
7353,Check exchange rate,5,1.1
7353,Check exchange rate,6,0.94
7353,Check exchange rate,7,1.13
7353,Check exchange rate,8,1.02
7353,Check exchange rate,9,1.03
7353,Check exchange rate,10,1.21
7353,Check exchange rate,11,1.05
7353,Check exchange rate,12,0.93
7353,Pays cash,13,
7354,Check-in,1,
7354,Check exchange rate,2,0.98
7354,Check exchange rate,3,1.04
7354,Check exchange rate,4,0.78
7354,Check exchange rate,5,1.12
7354,Check exchange rate,6,0.87
7354,Check exchange rate,7,0.94
7354,Check exchange rate,8,1.01
7354,Check exchange rate,9,0.96
7354,Check exchange rate,10,1.04
7354,Check exchange rate,11,1.06
7354,Check exchange rate,12,0.87
7354,Pays by card,13,
7355,Check-in,1,
7355,Check exchange rate,2,1.22
7355,Check exchange rate,3,0.97
7355,Check exchange rate,4,0.82
7355,Check exchange rate,5,1.09
7355,Check exchange rate,6,0.98
7355,Check exchange rate,7,1.0
7355,Check exchange rate,8,0.92
7355,Check exchange rate,9,0.94
7355,Check exchange rate,10,1.1
7355,Check exchange rate,11,1.01
7355,Check exchange rate,12,1.23
7355,Pays cash,13,
7356,Check-in,1,
7356,Check exchange rate,2,0.91
7356,Check exchange rate,3,1.07
7356,Check exchange rate,4,0.91
7356,Check exchange rate,5,0.69
7356,Check exchange rate,6,1.09
7356,Check exchange rate,7,0.95
7356,Check exchange rate,8,1.0
7356,Check exchange rate,9,1.07
7356,Check exchange rate,10,1.08
7356,Check exchange rate,11,0.87
7356,Check exchange rate,12,1.0
7356,Pays by card,13,
7357,Check-in,1,
7357,Check exchange rate,2,1.04
7357,Check exchange rate,3,0.9
7357,Check exchange rate,4,1.1
7357,Check exchange rate,5,1.08
7357,Check exchange rate,6,1.07
7357,Check exchange rate,7,0.99
7357,Check exchange rate,8,1.13
7357,Check exchange rate,9,1.08
7357,Check exchange rate,10,0.97
7357,Check exchange rate,11,1.05
7357,Check exchange rate,12,0.97
7357,Pays cash,13,
7358,Check-in,1,
7358,Check exchange rate,2,0.95
7358,Check exchange rate,3,1.02
7358,Check exchange rate,4,0.93
7358,Check exchange rate,5,1.07
7358,Check exchange rate,6,1.11
7358,Check exchange rate,7,1.2
7358,Check exchange rate,8,1.27
7358,Check exchange rate,9,1.09
7358,Check exchange rate,10,0.94
7358,Check exchange rate,11,1.03
7358,Check exchange rate,12,0.79
7358,Pays cash,13,
7359,Check-in,1,
7359,Check exchange rate,2,1.13
7359,Check exchange rate,3,1.1
7359,Check exchange rate,4,1.03
7359,Check exchange rate,5,1.18
7359,Check exchange rate,6,0.99
7359,Check exchange rate,7,0.96
7359,Check exchange rate,8,1.15
7359,Check exchange rate,9,0.94
7359,Check exchange rate,10,1.22
7359,Check exchange rate,11,1.06
7359,Check exchange rate,12,0.95
7359,Pays by card,13,
7360,Check-in,1,
7360,Check exchange rate,2,0.75
7360,Check exchange rate,3,0.83
7360,Check exchange rate,4,0.87
7360,Check exchange rate,5,1.02
7360,Check exchange rate,6,0.9
7360,Check exchange rate,7,0.91
7360,Check exchange rate,8,0.95
7360,Check exchange rate,9,0.83
7360,Check exchange rate,10,0.96
7360,Check exchange rate,11,0.9
7360,Check exchange rate,12,1.08
7360,Pays by card,13,
7361,Check-in,1,
7361,Check exchange rate,2,1.15
7361,Check exchange rate,3,1.11
7361,Check exchange rate,4,0.92
7361,Check exchange rate,5,1.1
7361,Check exchange rate,6,1.08
7361,Check exchange rate,7,0.99
7361,Check exchange rate,8,0.87
7361,Check exchange rate,9,0.9
7361,Check exchange rate,10,0.9
7361,Check exchange rate,11,1.01
7361,Check exchange rate,12,1.13
7361,Pays cash,13,
7362,Check-in,1,
7362,Check exchange rate,2,0.91
7362,Check exchange rate,3,0.97
7362,Check exchange rate,4,1.07
7362,Check exchange rate,5,0.9
7362,Check exchange rate,6,0.99
7362,Check exchange rate,7,0.92
7362,Check exchange rate,8,1.06
7362,Check exchange rate,9,1.0
7362,Check exchange rate,10,0.83
7362,Check exchange rate,11,1.14
7362,Check exchange rate,12,1.07
7362,Pays by card,13,
7363,Check-in,1,
7363,Check exchange rate,2,1.02
7363,Check exchange rate,3,1.1
7363,Check exchange rate,4,1.01
7363,Check exchange rate,5,1.14
7363,Check exchange rate,6,1.08
7363,Check exchange rate,7,0.84
7363,Check exchange rate,8,0.93
7363,Check exchange rate,9,1.07
7363,Check exchange rate,10,0.96
7363,Check exchange rate,11,1.14
7363,Check exchange rate,12,1.1
7363,Pays cash,13,
7364,Check-in,1,
7364,Check exchange rate,2,1.02
7364,Check exchange rate,3,0.86
7364,Check exchange rate,4,0.92
7364,Check exchange rate,5,0.94
7364,Check exchange rate,6,1.08
7364,Check exchange rate,7,1.01
7364,Check exchange rate,8,1.0
7364,Check exchange rate,9,0.95
7364,Check exchange rate,10,1.05
7364,Check exchange rate,11,1.11
7364,Check exchange rate,12,0.98
7364,Pays by card,13,
7365,Check-in,1,
7365,Check exchange rate,2,1.1
7365,Check exchange rate,3,1.08
7365,Check exchange rate,4,1.11
7365,Check exchange rate,5,1.08
7365,Check exchange rate,6,0.97
7365,Check exchange rate,7,0.96
7365,Check exchange rate,8,1.04
7365,Check exchange rate,9,1.04
7365,Check exchange rate,10,0.93
7365,Check exchange rate,11,1.11
7365,Check exchange rate,12,0.98
7365,Pays cash,13,
7366,Check-in,1,
7366,Check exchange rate,2,1.01
7366,Check exchange rate,3,0.93
7366,Check exchange rate,4,0.91
7366,Check exchange rate,5,1.13
7366,Check exchange rate,6,1.02
7366,Check exchange rate,7,1.06
7366,Check exchange rate,8,1.35
7366,Check exchange rate,9,0.87
7366,Check exchange rate,10,1.06
7366,Check exchange rate,11,0.83
7366,Check exchange rate,12,0.92
7366,Pays cash,13,
7367,Check-in,1,
7367,Check exchange rate,2,0.92
7367,Check exchange rate,3,1.06
7367,Check exchange rate,4,1.02
7367,Check exchange rate,5,0.95
7367,Check exchange rate,6,1.05
7367,Check exchange rate,7,1.01
7367,Check exchange rate,8,1.2
7367,Check exchange rate,9,0.99
7367,Check exchange rate,10,0.96
7367,Check exchange rate,11,1.01
7367,Check exchange rate,12,1.04
7367,Pays cash,13,
7368,Check-in,1,
7368,Check exchange rate,2,1.04
7368,Check exchange rate,3,1.33
7368,Check exchange rate,4,1.03
7368,Check exchange rate,5,1.08
7368,Check exchange rate,6,1.09
7368,Check exchange rate,7,0.99
7368,Check exchange rate,8,0.83
7368,Check exchange rate,9,1.08
7368,Check exchange rate,10,0.87
7368,Check exchange rate,11,1.09
7368,Check exchange rate,12,0.98
7368,Pays cash,13,
7369,Check-in,1,
7369,Check exchange rate,2,1.13
7369,Check exchange rate,3,0.93
7369,Check exchange rate,4,1.03
7369,Check exchange rate,5,0.92
7369,Check exchange rate,6,1.02
7369,Check exchange rate,7,0.98
7369,Check exchange rate,8,1.01
7369,Check exchange rate,9,0.92
7369,Check exchange rate,10,0.95
7369,Check exchange rate,11,0.97
7369,Check exchange rate,12,0.99
7369,Pays by card,13,
7370,Check-in,1,
7370,Check exchange rate,2,1.02
7370,Check exchange rate,3,0.88
7370,Check exchange rate,4,0.92
7370,Check exchange rate,5,1.01
7370,Check exchange rate,6,1.06
7370,Check exchange rate,7,0.88
7370,Check exchange rate,8,0.92
7370,Check exchange rate,9,0.84
7370,Check exchange rate,10,1.11
7370,Check exchange rate,11,0.95
7370,Check exchange rate,12,0.98
7370,Pays by card,13,
7371,Check-in,1,
7371,Check exchange rate,2,0.92
7371,Check exchange rate,3,0.88
7371,Check exchange rate,4,1.16
7371,Check exchange rate,5,0.86
7371,Check exchange rate,6,0.95
7371,Check exchange rate,7,0.81
7371,Check exchange rate,8,0.92
7371,Check exchange rate,9,1.1
7371,Check exchange rate,10,0.95
7371,Check exchange rate,11,0.93
7371,Check exchange rate,12,0.91
7371,Pays by card,13,
7372,Check-in,1,
7372,Check exchange rate,2,0.84
7372,Check exchange rate,3,1.04
7372,Check exchange rate,4,0.98
7372,Check exchange rate,5,0.79
7372,Check exchange rate,6,1.02
7372,Check exchange rate,7,1.04
7372,Check exchange rate,8,0.8
7372,Check exchange rate,9,0.89
7372,Check exchange rate,10,1.03
7372,Check exchange rate,11,1.04
7372,Check exchange rate,12,1.23
7372,Pays by card,13,
7373,Check-in,1,
7373,Check exchange rate,2,0.98
7373,Check exchange rate,3,0.99
7373,Check exchange rate,4,1.14
7373,Check exchange rate,5,0.82
7373,Check exchange rate,6,0.81
7373,Check exchange rate,7,1.01
7373,Check exchange rate,8,1.07
7373,Check exchange rate,9,0.94
7373,Check exchange rate,10,1.01
7373,Check exchange rate,11,1.07
7373,Check exchange rate,12,0.87
7373,Pays by card,13,
7374,Check-in,1,
7374,Check exchange rate,2,1.03
7374,Check exchange rate,3,1.21
7374,Check exchange rate,4,1.0
7374,Check exchange rate,5,1.05
7374,Check exchange rate,6,0.81
7374,Check exchange rate,7,0.82
7374,Check exchange rate,8,0.77
7374,Check exchange rate,9,0.95
7374,Check exchange rate,10,1.01
7374,Check exchange rate,11,1.07
7374,Check exchange rate,12,0.99
7374,Pays by card,13,
7375,Check-in,1,
7375,Check exchange rate,2,0.96
7375,Check exchange rate,3,0.96
7375,Check exchange rate,4,1.12
7375,Check exchange rate,5,0.98
7375,Check exchange rate,6,1.11
7375,Check exchange rate,7,0.99
7375,Check exchange rate,8,1.01
7375,Check exchange rate,9,1.08
7375,Check exchange rate,10,1.24
7375,Check exchange rate,11,1.13
7375,Check exchange rate,12,0.99
7375,Pays cash,13,
7376,Check-in,1,
7376,Check exchange rate,2,1.11
7376,Check exchange rate,3,1.02
7376,Check exchange rate,4,0.83
7376,Check exchange rate,5,0.92
7376,Check exchange rate,6,0.9
7376,Check exchange rate,7,0.91
7376,Check exchange rate,8,0.99
7376,Check exchange rate,9,1.01
7376,Check exchange rate,10,1.01
7376,Check exchange rate,11,1.04
7376,Check exchange rate,12,1.09
7376,Pays by card,13,
7377,Check-in,1,
7377,Check exchange rate,2,0.88
7377,Check exchange rate,3,1.11
7377,Check exchange rate,4,1.2
7377,Check exchange rate,5,1.06
7377,Check exchange rate,6,0.96
7377,Check exchange rate,7,0.91
7377,Check exchange rate,8,0.84
7377,Check exchange rate,9,0.96
7377,Check exchange rate,10,1.14
7377,Check exchange rate,11,1.16
7377,Check exchange rate,12,1.02
7377,Pays cash,13,
7378,Check-in,1,
7378,Check exchange rate,2,1.05
7378,Check exchange rate,3,1.21
7378,Check exchange rate,4,0.88
7378,Check exchange rate,5,1.0
7378,Check exchange rate,6,0.96
7378,Check exchange rate,7,1.01
7378,Check exchange rate,8,1.02
7378,Check exchange rate,9,1.11
7378,Check exchange rate,10,0.89
7378,Check exchange rate,11,1.14
7378,Check exchange rate,12,1.0
7378,Pays cash,13,
7379,Check-in,1,
7379,Check exchange rate,2,1.06
7379,Check exchange rate,3,0.97
7379,Check exchange rate,4,0.94
7379,Check exchange rate,5,1.04
7379,Check exchange rate,6,1.12
7379,Check exchange rate,7,0.92
7379,Check exchange rate,8,0.95
7379,Check exchange rate,9,1.03
7379,Check exchange rate,10,0.95
7379,Check exchange rate,11,0.8
7379,Check exchange rate,12,1.02
7379,Pays by card,13,
7380,Check-in,1,
7380,Check exchange rate,2,0.87
7380,Check exchange rate,3,0.88
7380,Check exchange rate,4,1.07
7380,Check exchange rate,5,0.99
7380,Check exchange rate,6,1.06
7380,Check exchange rate,7,1.28
7380,Check exchange rate,8,1.11
7380,Check exchange rate,9,1.16
7380,Check exchange rate,10,0.91
7380,Check exchange rate,11,0.79
7380,Check exchange rate,12,0.97
7380,Pays cash,13,
7381,Check-in,1,
7381,Check exchange rate,2,1.09
7381,Check exchange rate,3,1.02
7381,Check exchange rate,4,0.92
7381,Check exchange rate,5,0.94
7381,Check exchange rate,6,1.14
7381,Check exchange rate,7,1.04
7381,Check exchange rate,8,0.88
7381,Check exchange rate,9,1.03
7381,Check exchange rate,10,1.1
7381,Check exchange rate,11,1.19
7381,Check exchange rate,12,1.15
7381,Pays cash,13,
7382,Check-in,1,
7382,Check exchange rate,2,0.95
7382,Check exchange rate,3,1.19
7382,Check exchange rate,4,0.89
7382,Check exchange rate,5,1.05
7382,Check exchange rate,6,0.98
7382,Check exchange rate,7,0.99
7382,Check exchange rate,8,0.97
7382,Check exchange rate,9,0.96
7382,Check exchange rate,10,0.96
7382,Check exchange rate,11,1.03
7382,Check exchange rate,12,0.99
7382,Pays by card,13,
7383,Check-in,1,
7383,Check exchange rate,2,0.9
7383,Check exchange rate,3,0.93
7383,Check exchange rate,4,0.9
7383,Check exchange rate,5,1.2
7383,Check exchange rate,6,1.09
7383,Check exchange rate,7,0.88
7383,Check exchange rate,8,1.04
7383,Check exchange rate,9,1.02
7383,Check exchange rate,10,1.03
7383,Check exchange rate,11,0.94
7383,Check exchange rate,12,1.1
7383,Pays cash,13,
7384,Check-in,1,
7384,Check exchange rate,2,0.59
7384,Check exchange rate,3,0.98
7384,Check exchange rate,4,1.06
7384,Check exchange rate,5,0.98
7384,Check exchange rate,6,1.0
7384,Check exchange rate,7,1.04
7384,Check exchange rate,8,1.14
7384,Check exchange rate,9,0.97
7384,Check exchange rate,10,1.05
7384,Check exchange rate,11,0.98
7384,Check exchange rate,12,1.04
7384,Pays by card,13,
7385,Check-in,1,
7385,Check exchange rate,2,0.89
7385,Check exchange rate,3,0.93
7385,Check exchange rate,4,1.07
7385,Check exchange rate,5,0.8
7385,Check exchange rate,6,0.88
7385,Check exchange rate,7,1.04
7385,Check exchange rate,8,0.82
7385,Check exchange rate,9,0.83
7385,Check exchange rate,10,1.02
7385,Check exchange rate,11,1.07
7385,Check exchange rate,12,1.12
7385,Pays by card,13,
7386,Check-in,1,
7386,Check exchange rate,2,1.01
7386,Check exchange rate,3,0.94
7386,Check exchange rate,4,0.91
7386,Check exchange rate,5,1.07
7386,Check exchange rate,6,0.93
7386,Check exchange rate,7,1.03
7386,Check exchange rate,8,1.06
7386,Check exchange rate,9,1.03
7386,Check exchange rate,10,0.83
7386,Check exchange rate,11,0.81
7386,Check exchange rate,12,0.96
7386,Pays by card,13,
7387,Check-in,1,
7387,Check exchange rate,2,1.08
7387,Check exchange rate,3,0.85
7387,Check exchange rate,4,0.9
7387,Check exchange rate,5,0.99
7387,Check exchange rate,6,1.08
7387,Check exchange rate,7,1.08
7387,Check exchange rate,8,0.87
7387,Check exchange rate,9,0.87
7387,Check exchange rate,10,1.08
7387,Check exchange rate,11,0.94
7387,Check exchange rate,12,0.89
7387,Pays by card,13,
7388,Check-in,1,
7388,Check exchange rate,2,0.81
7388,Check exchange rate,3,1.23
7388,Check exchange rate,4,1.1
7388,Check exchange rate,5,0.92
7388,Check exchange rate,6,0.88
7388,Check exchange rate,7,0.83
7388,Check exchange rate,8,0.94
7388,Check exchange rate,9,0.87
7388,Check exchange rate,10,1.01
7388,Check exchange rate,11,0.92
7388,Check exchange rate,12,0.72
7388,Pays by card,13,
7389,Check-in,1,
7389,Check exchange rate,2,1.07
7389,Check exchange rate,3,0.96
7389,Check exchange rate,4,1.08
7389,Check exchange rate,5,1.14
7389,Check exchange rate,6,1.03
7389,Check exchange rate,7,1.03
